,id,status,output,expected_output,error,code,difficulty
49,52,no_error,142857,142857,,"
def find_smallest_permuted_multiple():
    x = 1
    while True:
        digits = sorted(str(x))
        if all(sorted(str(x * i)) == digits for i in range(2, 7)):
            return x
        x += 1

result = find_smallest_permuted_multiple()
print(""The smallest positive integer, x, such that 2x, 3x, 4x, 5x, and 6x contain the same digits is:"", result)
",5
50,53,no_error,"4075
",4075,,"
from math import factorial

def count_combinations():
    count = 0
    for n in range(1, 101):
        for r in range(1, n+1):
            combination = factorial(n) // (factorial(r) * factorial(n-r))
            if combination > 1000000:
                count += 1
    return count

result = count_combinations()
print(result)
",5
51,55,no_error,"249
",249,,"
def is_palindrome(n):
    return str(n) == str(n)[::-1]

def reverse_and_add(n):
    return n + int(str(n)[::-1])

def is_lychrel(n):
    for _ in range(50):
        n = reverse_and_add(n)
        if is_palindrome(n):
            return False
    return True

def count_lychrel_numbers():
    count = 0
    for n in range(1, 10000):
        if is_lychrel(n):
            count += 1
    return count

print(count_lychrel_numbers())
",5
52,56,no_error,972,972,,"
def digit_sum(n):
    # Function to calculate the digital sum of a number
    sum = 0
    while n > 0:
        sum += n % 10
        n //= 10
    return sum

def max_digital_sum():
    max_sum = 0
    for a in range(1, 100):
        for b in range(1, 100):
            num = pow(a, b)
            digital_sum = digit_sum(num)
            if digital_sum > max_sum:
                max_sum = digital_sum
    return max_sum

max_sum = max_digital_sum()
print(""The maximum digital sum of natural numbers of the form, ab, where a and b are less than 100 is:"", max_sum)
",5
53,57,no_error,"153
",153,,"
def square_root_convergents(n):
    numerator = 3
    denominator = 2
    count = 0
    
    for _ in range(n):
        numerator, denominator = numerator + 2 * denominator, numerator + denominator
        if len(str(numerator)) > len(str(denominator)):
            count += 1
    
    return count

result = square_root_convergents(1000)
print(result)
",5
54,58,no_error,"26241
",26241,,"
import math

def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(math.sqrt(n)) + 1):
        if n % i == 0:
            return False
    return True

def spiral_primes():
    diagonal_numbers = [1]
    prime_count = 0
    total_count = 1
    side_length = 1

    while True:
        side_length += 2
        for i in range(4):
            number = diagonal_numbers[-1] + side_length - 1
            diagonal_numbers.append(number)
            if is_prime(number):
                prime_count += 1
        total_count += 4

        if prime_count / total_count < 0.1:
            return side_length

print(spiral_primes())
",5
55,60,wrong_output,,26033,,"
import itertools
import math

def is_prime(n):
    if n <= 1:
        return False
    if n <= 3:
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    for i in range(5, int(math.sqrt(n)) + 1, 6):
        if n % i == 0 or n % (i + 2) == 0:
            return False
    return True

def check_concatenated_primes(primes):
    for pair in itertools.combinations(primes, 2):
        concat1 = int(str(pair[0]) + str(pair[1]))
        concat2 = int(str(pair[1]) + str(pair[0]))
        if not is_prime(concat1) or not is_prime(concat2):
            return False
    return True

def find_lowest_sum():
    primes = [3, 7, 109, 673]
    for i in range(10, 10000):
        if is_prime(i):
            primes.append(i)
            if len(primes) == 5:
                if check_concatenated_primes(primes):
                    return sum(primes)
                else:
                    primes.pop()
",20
56,61,timeout_error,,28684,TIMEOUT,"
import itertools

def generate_polygonal_numbers():
    polygonal_numbers = []
    for n in range(3, 9):
        numbers = []
        i = 1
        while True:
            num = int((n-2)*i*(i-1)/2 + i)
            if num >= 10000:
                break
            if num >= 1000:
                numbers.append(num)
            i += 1
        polygonal_numbers.append(numbers)
    return polygonal_numbers

def find_cyclic_set():
    polygonal_numbers = generate_polygonal_numbers()
    for perm in itertools.permutations(range(6)):
        for nums in itertools.product(*polygonal_numbers):
            cyclic_set = [nums[i] for i in perm]
            if all(str(cyclic_set[i])[-2:] == str(cyclic_set[(i+1)%6])[:2] for i in range(6)):
                return cyclic_set

cyclic_set = find_cyclic_set()
sum_of_numbers = sum(cyclic_set)
print(sum_of_numbers)
",20
57,62,no_error,127035954683,127035954683,,"
from collections import defaultdict

def cubic_permutations():
    # Create a dictionary to store the cubes and their permutations
    cubes = defaultdict(list)
    n = 1
    
    while True:
        # Calculate the cube of the current number
        cube = n ** 3
        
        # Sort the digits of the cube in ascending order
        sorted_cube = ''.join(sorted(str(cube)))
        
        # Add the cube to the list of its permutations
        cubes[sorted_cube].append(cube)
        
        # Check if there are exactly five permutations
        if len(cubes[sorted_cube]) == 5:
            return cubes[sorted_cube][0]
        
        n += 1

# Call the function to solve the problem
smallest_cube = cubic_permutations()
print(""The smallest cube with exactly five permutations of its digits is:"", smallest_cube)
",15
58,63,no_error,"49
",49,,"
def count_powerful_digit_numbers():
    count = 0
    for n in range(1, 10):
        for power in range(1, 22):
            number = n ** power
            if len(str(number)) == power:
                count += 1
    return count

result = count_powerful_digit_numbers()
print(result)
",5
59,64,no_error,"1322
",1322,,"def odd_period_square_roots(n):
    count = 0
    for i in range(2, n+1):
        limit = int(i**0.5)
        if limit**2 == i:
            continue
        period = 0
        d = 1
        m = 0
        a = limit
        while a != 2*limit:
            m = d*a - m
            d = (i - m**2) // d
            a = (limit + m) // d
            period += 1
        if period % 2 == 1:
            count += 1
    return count

result = odd_period_square_roots(10000)
print(result)",20
60,65,wrong_output,"275
",272,,"def sum_of_digits(numerator):
    """"""Calculates the sum of digits in a given numerator.""""""
    num_str = str(numerator)
    digit_sum = sum(int(digit) for digit in num_str)
    return digit_sum

def e_convergent(n):
    """"""Calculates the nth convergent of the continued fraction for 'e'.""""""
    numerators = [2, 3]
    denominators = [1, 1]
    for i in range(2, n+1):
        if i % 3 == 2:
            numerators.append((2 * (i // 3 + 1)))
        else:
            numerators.append(1)
        denominators.append(1)
    
    numerator = 1
    denominator = numerators[n]
    for i in range(n-1, 0, -1):
        numerator, denominator = denominator, (numerators[i] * denominator) + numerator
    
    return numerator

# Calculate the sum of digits in the numerator of the 100th convergent of 'e'
numerator_100th = e_convergent(100)
digit_sum_100th = sum_of_digits(numerator_100th)
print(digit_sum_100th)",15
61,66,timeout_error,,661,TIMEOUT,"
def find_largest_x():
    largest_x = 0
    largest_x_d = 0
    
    for D in range(2, 1001):
        if int(D**0.5)**2 == D:
            continue
        
        x = 1
        y = 0
        p = 0
        q = 1
        a = int(D**0.5)
    
        while True:
            p = a*q - p
            q = (D - p*p) // q
            a = (int(D**0.5) + p) // q
            x, y = a*x + x, a*y + y
            
            if x*x - D*y*y == 1:
                if x > largest_x:
                    largest_x = x
                    largest_x_d = D
                break
    
    return largest_x_d

result = find_largest_x()
print(f""The value of 'D' up to 1000 for which the largest 'x' is obtained in the minimal solutions is: {result}"")
",25
62,68,wrong_output,"
",6531031914842725,,"
import itertools

def find_max_16_digit_string():
    numbers = list(range(1, 11))

    max_string = """"
    for permutation in itertools.permutations(numbers):
        # Check if the first number in the outer ring is the smallest
        if permutation[0] != min(permutation[:5]):
            continue

        total_sum = sum(permutation[:3])
        is_magic = True

        for i in range(1, 5):
            # Check if each line adds up to the same total
            if sum(permutation[i:i+3]) != total_sum:
                is_magic = False
                break

        if is_magic:
            # Convert the permutation to a string
            string = ''.join(map(str, permutation))

            # Check if the string is larger than the current maximum
            if string > max_string:
                max_string = string

    return max_string

print(find_max_16_digit_string())
",25
63,69,wrong_output,"2
",510510,,"
def totient_maximum():
    maximum_ratio = 0
    max_n = 0

    # We will loop through all numbers less than or equal to one million
    for n in range(1, 1000001):
        # Calculate the totient value for n using the formula
        totient = n
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                while n % i == 0:
                    n //= i
                totient *= (1 - 1/i)
        
        if n > 1:
            totient *= (1 - 1/n)
        
        # Calculate the ratio n/ϕ(n)
        ratio = n / totient
        
        # Update the maximum ratio and corresponding value of n if necessary
        if ratio > maximum_ratio:
            maximum_ratio = ratio
            max_n = n
    
    return max_n

# Call the function to get the value of n that produces the maximum n/ϕ(n)
result = totient_maximum()
print(result)
",10
64,70,timeout_error,,8319823,TIMEOUT,"
import math

def is_permutation(n, m):
    return sorted(str(n)) == sorted(str(m))

def totient_permutation():
    min_ratio = float('inf')
    result = 0

    primes = []
    prime_sieve = [True] * (10**7 + 1)
    prime_sieve[0] = prime_sieve[1] = False

    for i in range(2, int(math.sqrt(10**7)) + 1):
        if prime_sieve[i]:
            for j in range(i * i, 10**7 + 1, i):
                prime_sieve[j] = False

    for i in range(2, 10**7 + 1):
        if prime_sieve[i]:
            primes.append(i)

    for n in range(2, 10**7 + 1):
        phi_n = n
        p = 0

        while primes[p] * primes[p] <= n:
            if n % primes[p] == 0:
                while n % primes[p] == 0:
                    n //= primes[p]
                phi_n = phi_n * (primes[p] - 1) // primes[p]
            p += 1

        if n > 1:
            phi_n = phi_n * (n - 1) // n

        if is_permutation(n, phi_n) and n / phi_n < min_ratio:
            min_ratio = n / phi_n
            result = n

    return result

print(totient_permutation())
",20
