,year,day,part,status,output,expected_output,error,code
48,2015,25,1,timeout_error,,9132360,TIMEOUT,"
def get_code(row, col):
    code = 20151125
    for _ in range(1, row * col):
        code = (code * 252533) % 33554393
    return code

row, col = map(int, input().split())
print(get_code(row, col))
"
49,2015,25,2,part1_failed,,,,"
def get_code(row, col):
    code = 20151125
    for _ in range(1, row * col):
        code = (code * 252533) % 33554393
    return code

row, col = map(int, input().split())
print(get_code(row, col))
"
50,2016,1,1,wrong_output,"5
",287,,"
def get_distance(directions):
    x, y = 0, 0
    for direction in directions:
        if direction[0] == 'R':
            x += int(direction[1:])
        elif direction[0] == 'L':
            x -= int(direction[1:])
        elif direction[0] == 'U':
            y += int(direction[1:])
        elif direction[0] == 'D':
            y -= int(direction[1:])
    return abs(x) + abs(y)

with open('input.txt', 'r') as f:
    directions = f.read().split(',')
    print(get_distance(directions))
"
51,2016,1,2,part1_failed,"5
",133,,"
def get_distance(directions):
    x, y = 0, 0
    for direction in directions:
        if direction[0] == 'R':
            x += int(direction[1:])
        elif direction[0] == 'L':
            x -= int(direction[1:])
        elif direction[0] == 'U':
            y += int(direction[1:])
        elif direction[0] == 'D':
            y -= int(direction[1:])
    return abs(x) + abs(y)

with open('input.txt', 'r') as f:
    directions = f.read().split(',')
    print(get_distance(directions))
"
52,2016,2,1,runtime_error,,12578,"  File ""/tmp/tmpl9ovkz8p/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def get_bathroom_code(instructions):
    keypad = [[1, 2, 3], [4, 5, 6], [7, 8, 9]]
    code = """"
    current_button = [1, 1]
    for line in instructions.splitlines():
        for move in line:
            if move == ""U"" and current_button[0] > 0:
                current_button[0] -= 1
            elif move == ""D"" and current_button[0] < 2:
                current_button[0] += 1
            elif move == ""L"" and current_button[1] > 0:
                current_button[1] -= 1
            elif move == ""R"" and current_button[1] < 2:
                current_button[1] += 1
        code += str(keypad[current_button[0]][current_button[1]])
    return code


if __name__ == ""__main__"":
    with open(""input.txt"") as f:
        instructions = f.read()
    print(get"
53,2016,2,2,part1_failed,,516DD,," ```python
def get_bathroom_code(instructions):
    keypad = [[1, 2, 3], [4, 5, 6], [7, 8, 9]]
    code = """"
    current_button = [1, 1]
    for line in instructions.splitlines():
        for move in line:
            if move == ""U"" and current_button[0] > 0:
                current_button[0] -= 1
            elif move == ""D"" and current_button[0] < 2:
                current_button[0] += 1
            elif move == ""L"" and current_button[1] > 0:
                current_button[1] -= 1
            elif move == ""R"" and current_button[1] < 2:
                current_button[1] += 1
        code += str(keypad[current_button[0]][current_button[1]])
    return code


if __name__ == ""__main__"":
    with open(""input.txt"") as f:
        instructions = f.read()
    print(get"
54,2016,3,1,no_error,993,993,,"
with open('input.txt') as f:
    count = 0
    for line in f:
        a, b, c = map(int, line.split())
        if a + b > c and a + c > b and b + c > a:
            count += 1
    print(count)
"
55,2016,3,2,wrong_output,"993
",1849,,"
with open('input.txt') as f:
    count = 0
    for line in f:
        a, b, c = map(int, line.split())
        if a + b > c and a + c > b and b + c > a:
            count += 1
    print(count)
"
56,2016,4,1,runtime_error,,245102,"Traceback (most recent call last):
  File ""/tmp/tmpujw4imdk/tmp.py"", line 15, in <module>
    real_rooms = [room for room in rooms if is_real_room(room)]
  File ""/tmp/tmpujw4imdk/tmp.py"", line 15, in <listcomp>
    real_rooms = [room for room in rooms if is_real_room(room)]
  File ""/tmp/tmpujw4imdk/tmp.py"", line 3, in is_real_room
    name, sector_id, checksum = room.split('-')
ValueError: too many values to unpack (expected 3)
","
def is_real_room(room):
    name, sector_id, checksum = room.split('-')
    sector_id = int(sector_id)
    checksum = checksum[1:-1]
    counts = {}
    for letter in name:
        if letter != '-':
            counts[letter] = counts.get(letter, 0) + 1
    sorted_counts = sorted(counts.items(), key=lambda x: (-x[1], x[0]))
    return ''.join(letter for letter, count in sorted_counts[:5]) == checksum

with open('input.txt') as f:
    rooms = f.read().splitlines()
    real_rooms = [room for room in rooms if is_real_room(room)]
    print(sum(int(room.split('-')[1]) for room in real_rooms))
"
57,2016,4,2,part1_failed,,324,,"
def is_real_room(room):
    name, sector_id, checksum = room.split('-')
    sector_id = int(sector_id)
    checksum = checksum[1:-1]
    counts = {}
    for letter in name:
        if letter != '-':
            counts[letter] = counts.get(letter, 0) + 1
    sorted_counts = sorted(counts.items(), key=lambda x: (-x[1], x[0]))
    return ''.join(letter for letter, count in sorted_counts[:5]) == checksum

with open('input.txt') as f:
    rooms = f.read().splitlines()
    real_rooms = [room for room in rooms if is_real_room(room)]
    print(sum(int(room.split('-')[1]) for room in real_rooms))
"
58,2016,5,1,no_error,1a3099aa,1a3099aa,,"
import hashlib

def md5(s):
    return hashlib.md5(s.encode('utf-8')).hexdigest()

def find_password(door_id):
    password = ''
    i = 0
    while len(password) < 8:
        hash = md5(door_id + str(i))
        if hash[:5] == '00000':
            password += hash[5]
        i += 1
    return password

if __name__ == '__main__':
    with open('input.txt') as f:
        door_id = f.read().strip()
    print(find_password(door_id))
"
59,2016,5,2,runtime_error,,694190cd,"Traceback (most recent call last):
  File ""/tmp/tmp71v64m68/tmp.py"", line 22, in <module>
    print(find_password(door_id))
  File ""/tmp/tmp71v64m68/tmp.py"", line 13, in find_password
    pos = int(hash[5])
ValueError: invalid literal for int() with base 10: 'a'
","
import hashlib

def md5(s):
    return hashlib.md5(s.encode('utf-8')).hexdigest()

def find_password(door_id):
    password = ['_'] * 8
    i = 0
    while '_' in password:
        hash = md5(door_id + str(i))
        if hash[:5] == '00000':
            pos = int(hash[5])
            if password[pos] == '_':
                password[pos] = hash[6]
        i += 1
    return ''.join(password)

if __name__ == '__main__':
    with open('input.txt') as f:
        door_id = f.read().strip()
    print(find_password(door_id))
"
60,2016,6,1,runtime_error,,ygjzvzib,"Traceback (most recent call last):
  File ""/tmp/tmp3htk3o3x/tmp.py"", line 8, in <module>
    transposed = [''.join(line[i] for line in lines) for i in range(len(lines[0]))]
  File ""/tmp/tmp3htk3o3x/tmp.py"", line 8, in <listcomp>
    transposed = [''.join(line[i] for line in lines) for i in range(len(lines[0]))]
  File ""/tmp/tmp3htk3o3x/tmp.py"", line 8, in <genexpr>
    transposed = [''.join(line[i] for line in lines) for i in range(len(lines[0]))]
IndexError: string index out of range
","
from collections import Counter

with open('input.txt') as f:
    lines = f.readlines()

# Transpose the lines
transposed = [''.join(line[i] for line in lines) for i in range(len(lines[0]))]

# Find the most common character in each transposed line
corrected = ''.join(Counter(line).most_common(1)[0][0] for line in transposed)

print(corrected)
"
61,2016,6,2,part1_failed,,pdesmnoz,,"
from collections import Counter

with open('input.txt') as f:
    lines = f.readlines()

# Transpose the lines
transposed = [''.join(line[i] for line in lines) for i in range(len(lines[0]))]

# Find the most common character in each transposed line
corrected = ''.join(Counter(line).most_common(1)[0][0] for line in transposed)

print(corrected)
"
62,2016,7,1,runtime_error,,115,"Traceback (most recent call last):
  File ""/tmp/tmpecxvnxtz/tmp.py"", line 18, in <module>
    print(len([ip for ip in ips if supports_tls(ip)]))
  File ""/tmp/tmpecxvnxtz/tmp.py"", line 18, in <listcomp>
    print(len([ip for ip in ips if supports_tls(ip)]))
  File ""/tmp/tmpecxvnxtz/tmp.py"", line 10, in supports_tls
    if re.search(r""\[.*(.)\1\2\1.*\]"", ip):
  File ""/usr/lib/python3.9/re.py"", line 201, in search
    return _compile(pattern, flags).search(string)
  File ""/usr/lib/python3.9/re.py"", line 304, in _compile
    p = sre_compile.compile(pattern, flags)
  File ""/usr/lib/python3.9/sre_compile.py"", line 788, in compile
    p = sre_parse.parse(p, flags)
  File ""/usr/lib/python3.9/sre_parse.py"", line 955, in parse
    p = _parse_sub(source, state, flags & SRE_FLAG_VERBOSE, 0)
  File ""/usr/lib/python3.9/sre_parse.py"", line 444, in _parse_sub
    itemsappend(_parse(source, state, verbose, nested + 1,
  File ""/usr/lib/python3.9/sre_parse.py"", line 526, in _parse
    code = _escape(source, this, state)
  File ""/usr/lib/python3.9/sre_parse.py"", line 424, in _escape
    raise source.error(""invalid group reference %d"" % group, len(escape) - 1)
re.error: invalid group reference 2 at position 10
","
import re

def supports_tls(ip):
  # Check for ABBA outside of square brackets
  if re.search(r""(\[.*\]|).*(.)\2\1\2.*(?!\[.*\])"", ip):
    return True

  # Check for ABBA inside of square brackets
  if re.search(r""\[.*(.)\1\2\1.*\]"", ip):
    return False

  return True

with open(""input.txt"") as f:
  ips = f.readlines()

print(len([ip for ip in ips if supports_tls(ip)]))
"
63,2016,7,2,part1_failed,,231,,"
import re

def supports_tls(ip):
  # Check for ABBA outside of square brackets
  if re.search(r""(\[.*\]|).*(.)\2\1\2.*(?!\[.*\])"", ip):
    return True

  # Check for ABBA inside of square brackets
  if re.search(r""\[.*(.)\1\2\1.*\]"", ip):
    return False

  return True

with open(""input.txt"") as f:
  ips = f.readlines()

print(len([ip for ip in ips if supports_tls(ip)]))
"
64,2016,8,1,runtime_error,,115,"  File ""/tmp/tmpyspsisce/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def rect(screen, a, b):
    for i in range(b):
        for j in range(a):
            screen[i][j] = '#'

def rotate_row(screen, y, b):
    screen[y] = screen[y][-b:] + screen[y][:-b]

def rotate_column(screen, x, b):
    for i in range(len(screen)):
        screen[i][x] = screen[i-b][x] if i-b >= 0 else screen[len(screen)+i-b][x]

def count_lit(screen):
    return sum(sum(1 for c in row if c == '#') for row in screen)

def main():
    with open('input.txt') as f:
        screen = [['.'] * 50 for _ in range(6)]
        for line in f:
            if line.startswith('rect'):
                a, b = map(int, re.findall(r'\d+', line))
                rect(screen, a, b)
            elif line.startswith('rotate row'):"
