,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
87,87,2016,13,1,runtime_error,,92,"  File ""/tmp/tmp1p7gy2y5/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_open(x, y, fav_num):
    return bin(x*x + 3*x + 2*x*y + y + y*y + fav_num).count('1') % 2 == 0

def find_shortest_path(fav_num):
    queue = [(1, 1, 0)]
    visited = set()
    while queue:
        x, y, steps = queue.pop(0)
        if (x, y) == (31, 39):
            return steps
        if (x, y) not in visited:
            visited.add((x, y))
            for dx, dy in [(0, 1), (0, -1), (1, 0), (-1, 0)]:
                new_x, new_y = x + dx, y + dy
                if new_x >= 0 and new_y >= 0 and is_open(new_x, new_y, fav_num):
                    queue.append((new_x, new_y, steps + 1))
    return -1

",2.0
88,88,2016,13,2,part1_failed,,124,,,
89,89,2016,14,1,wrong_output,"9097
",23890,,"
import hashlib

def generate_keys(salt):
    index = 0
    keys = []
    while len(keys) < 64:
        md5 = hashlib.md5((salt + str(index)).encode()).hexdigest()
        if any(md5[i] == md5[i+1] == md5[i+2] for i in range(len(md5)-2)):
            for j in range(index+1, index+1001):
                md5 = hashlib.md5((salt + str(j)).encode()).hexdigest()
                if any(md5[i] == md5[i+1] == md5[i+2] == md5[i+3] == md5[i+4] for i in range(len(md5)-4)):
                    keys.append(index)
                    break
        index += 1
    return keys[-1]

with open('input.txt') as f:
    salt = f.read().strip()

print(generate_keys(salt))
",2.0
90,90,2016,14,2,part1_failed,,22696,,,
91,91,2016,15,1,runtime_error,,400589,"Traceback (most recent call last):
  File ""/tmp/tmp7b02kjbr/tmp.py"", line 18, in <module>
    print(get_first_time(positions))
  File ""/tmp/tmp7b02kjbr/tmp.py"", line 6, in get_first_time
    lcm = lcm * period // math.gcd(lcm, period)
NameError: name 'math' is not defined
","
def get_first_time(positions):
    # Find the least common multiple of the disc periods
    lcm = 1
    for period in positions:
        lcm = lcm * period // math.gcd(lcm, period)

    # Find the first time when all discs are aligned
    for time in range(lcm):
        if all((time + i) % period == 0 for i, period in enumerate(positions)):
            return time

    return -1

with open('input.txt') as f:
    positions = [int(line.split()[3]) for line in f.readlines()]

print(get_first_time(positions))
",2.0
92,92,2016,15,2,part1_failed,,3045959,,,
93,93,2016,16,1,no_error,"10100011010101011
",10100011010101011,,"
import itertools

def dragon(s):
    return s + '0' + ''.join('1' if c == '0' else '0' for c in reversed(s))

def checksum(s):
    while len(s) % 2 == 0:
        s = ''.join('1' if a == b else '0' for a, b in zip(s[::2], s[1::2]))
    return s

def main():
    with open('input.txt') as f:
        s = f.read().strip()
    while len(s) < 272:
        s = dragon(s)
    print(checksum(s[:272]))

if __name__ == '__main__':
    main()
",0.0
94,94,2016,16,2,no_error,"01010001101011001
",01010001101011001,,"
import itertools

def dragon(s):
    return s + '0' + ''.join('1' if c == '0' else '0' for c in reversed(s))

def checksum(s):
    while len(s) % 2 == 0:
        s = ''.join('1' if a == b else '0' for a, b in zip(s[::2], s[1::2]))
    return s

def main():
    with open('input.txt') as f:
        s = f.read().strip()
    while len(s) < 35651584:
        s = dragon(s)
    print(checksum(s[:35651584]))

if __name__ == '__main__':
    main()
",0.0
97,97,2016,17,1,runtime_error,,RDDRULDDRR,"  File ""/tmp/tmpest8f6_y/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import hashlib

def get_hash(passcode, path):
    return hashlib.md5((passcode + path).encode()).hexdigest()[:4]

def is_open(hash, direction):
    return hash[direction] in 'bcdef'

def get_next_moves(hash, x, y):
    moves = []
    if x > 0 and is_open(hash, 0):
        moves.append((x - 1, y, 'U'))
    if x < 3 and is_open(hash, 1):
        moves.append((x + 1, y, 'D'))
    if y > 0 and is_open(hash, 2):
        moves.append((x, y - 1, 'L'))
    if y < 3 and is_open(hash, 3):
        moves.append((x, y + 1, 'R'))
    return moves

def find_shortest_path(passcode):
    queue = [(0, 0, '')]
    visited = set()
    while queue:
        x, y, path =",2.0
98,98,2016,17,2,part1_failed,,766,,,
99,99,2016,18,1,runtime_error,,1913,"  File ""/tmp/tmpjbkfrdg1/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_trap(left, center, right):
    if left == '^' and center == '^' and right == '.':
        return True
    if center == '^' and right == '^' and left == '.':
        return True
    if left == '^' and center == '.' and right == '.':
        return True
    if left == '.' and center == '.' and right == '^':
        return True
    return False

def next_row(row):
    new_row = []
    for i in range(len(row)):
        left = row[i-1] if i > 0 else '.'
        center = row[i]
        right = row[i+1] if i < len(row)-1 else '.'
        new_row.append('^' if is_trap(left, center, right) else '.')
    return new_row

def count_safe_tiles(rows):
    safe_tiles = 0
    for row in rows:
        for tile in row:
            if tile == '.':
                safe_tiles += 1
    return safe_tiles

with open('input",2.0
100,100,2016,18,2,part1_failed,,19993564,,,
101,101,2016,19,1,timeout_error,,1808357,TIMEOUT,"
with open('input.txt', 'r') as f:
    n = int(f.read())

elves = list(range(1, n+1))
i = 0
while len(elves) > 1:
    elves.pop((i-1) % len(elves))
    i = (i+1) % len(elves)

print(elves[0])
",2.0
102,102,2016,19,2,part1_failed,,1407007,,,
103,103,2016,20,1,wrong_output,,32259706,,"
with open('input.txt') as f:
    blocked = set()
    for line in f:
        start, end = map(int, line.split('-'))
        blocked.update(range(start, end + 1))

    print(min(set(range(4294967296)) - blocked))
",2.0
104,104,2016,20,2,part1_failed,,113,,,
105,105,2016,21,1,runtime_error,,gbhafcde,"  File ""/tmp/tmpwailvj5_/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def swap_position(password, x, y):
    password[x], password[y] = password[y], password[x]
    return password

def swap_letter(password, x, y):
    for i, c in enumerate(password):
        if c == x:
            password[i] = y
        elif c == y:
            password[i] = x
    return password

def rotate_left(password, x):
    return password[x:] + password[:x]

def rotate_right(password, x):
    return password[-x:] + password[:-x]

def rotate_based_on_position(password, x):
    index = password.index(x)
    if index >= 4:
        return rotate_right(password, index + 2)
    else:
        return rotate_right(password, index + 1)

def reverse_positions(password, x, y):
    return password[:x] + password[x:y+1][::-1] + password[y+1:]

def move_position(password, x, y):
    c =",2.0
106,106,2016,21,2,part1_failed,,bcfaegdh,,,
107,107,2016,22,1,no_error,"901
",901,,"
import re

with open('input.txt') as f:
    lines = f.readlines()

# Get the size of each node
nodes = {}
for line in lines:
    match = re.match(r'/dev/grid/node-x(\d+)-y(\d+)\s+(\d+)T\s+(\d+)T\s+(\d+)T\s+(\d+)%', line)
    if match:
        x, y, size, used, avail, percent = match.groups()
        nodes[(int(x), int(y))] = (int(size), int(used), int(avail))

# Count the number of viable pairs
count = 0
for node1, (size1, used1, avail1) in nodes.items():
    if used1 == 0:
        continue
    for node2, (size2, used2, avail2) in nodes.items():
        if node1 == node2:
            continue
        if used1 <= avail2:
            count += 1

print(count)
",0.0
108,108,2016,22,2,runtime_error,,238,"  File ""/tmp/tmpidz8cn9r/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

with open('input.txt') as f:
    lines = f.readlines()

# Get the size of each node
nodes = {}
for line in lines:
    match = re.match(r'/dev/grid/node-x(\d+)-y(\d+)\s+(\d+)T\s+(\d+)T\s+(\d+)T\s+(\d+)%', line)
    if match:
        x, y, size, used, avail, percent = match.groups()
        nodes[(int(x), int(y))] = (int(size), int(used), int(avail))

# Find the goal node
goal_x, goal_y = max(nodes.keys(), key=lambda node: node[0])

# Find the path to the goal node
path = []
current_x, current_y = 0, 0
while current_x != goal_x or current_y != goal_y:
    # Find the next node to move to
    next_x, next_y = None, None
    for node, (size, used, avail) in nodes.items",2.0
109,109,2016,23,1,runtime_error,,12516,"  File ""/tmp/tmpx8ji0isi/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    with open('input.txt') as f:
        instructions = [line.strip() for line in f.readlines()]

    registers = {'a': 7, 'b': 0, 'c': 0, 'd': 0}
    pc = 0
    while pc < len(instructions):
        instruction, *args = instructions[pc].split()
        if instruction == 'cpy':
            registers[args[1]] = int(args[0]) if args[0].isdigit() else registers[args[0]]
        elif instruction == 'inc':
            registers[args[0]] += 1
        elif instruction == 'dec':
            registers[args[0]] -= 1
        elif instruction == 'jnz':
            if int(args[0]) != 0:
                pc += int(args[1]) - 1
        elif instruction == 'tgl':
            offset = int(args[0])
            if 0 <= pc + offset < len(instructions):
                toggled_instruction = instructions[pc + offset].split()
                if len(togg",2.0
110,110,2016,23,2,part1_failed,,479009076,,,
111,111,2016,24,1,runtime_error,,498,"  File ""/tmp/tmpkg6ypbk2/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import deque

def get_neighbors(x, y, grid):
    neighbors = []
    if x > 0 and grid[y][x - 1] != '#':
        neighbors.append((x - 1, y))
    if x < len(grid[0]) - 1 and grid[y][x + 1] != '#':
        neighbors.append((x + 1, y))
    if y > 0 and grid[y - 1][x] != '#':
        neighbors.append((x, y - 1))
    if y < len(grid) - 1 and grid[y + 1][x] != '#':
        neighbors.append((x, y + 1))
    return neighbors

def bfs(start, grid):
    queue = deque([start])
    visited = set()
    distance = 0

    while queue:
        current = queue.popleft()
        if current not in visited:
            visited.add(current)
            distance += 1
            for neighbor in get_neighbors(*current, grid):
                queue.append(neighbor",2.0
112,112,2016,24,2,part1_failed,,804,,,
113,113,2016,25,1,runtime_error,,196,"  File ""/tmp/tmphjtdtsob/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    code = [line.strip().split() for line in f]

def run(code, a):
    registers = {'a': a, 'b': 0, 'c': 0, 'd': 0}
    ip = 0
    while 0 <= ip < len(code):
        op, *args = code[ip]
        if op == 'cpy':
            x, y = args
            if y in registers:
                registers[y] = registers[x] if x in registers else int(x)
        elif op == 'inc':
            x = args[0]
            registers[x] += 1
        elif op == 'dec':
            x = args[0]
            registers[x] -= 1
        elif op == 'jnz':
            x, y = args
            if registers[x] != 0:
                ip += int(y) - 1
        elif op == 'out':
            x = args[0]
            yield registers[x] if x in registers else int(x)
",2.0
114,114,2016,25,2,part1_failed,,,,,
115,115,2017,1,1,no_error,"1177
",1177,,"
with open('input.txt') as f:
    data = f.read()

total = 0
for i in range(len(data)):
    if data[i] == data[(i + 1) % len(data)]:
        total += int(data[i])

print(total)
",0.0
116,116,2017,1,2,no_error,"1060
",1060,,"
with open('input.txt') as f:
    data = f.read()

total = 0
for i in range(len(data)):
    if data[i] == data[(i + len(data) // 2) % len(data)]:
        total += int(data[i])

print(total)
",0.0
119,119,2017,2,1,no_error,"45158
",45158,,"
with open('input.txt') as f:
    checksum = 0
    for line in f:
        row = list(map(int, line.split()))
        checksum += max(row) - min(row)
    print(checksum)
",0.0
120,120,2017,2,2,wrong_output,"294.0
",294,,"
with open('input.txt') as f:
    checksum = 0
    for line in f:
        row = list(map(int, line.split()))
        for i in range(len(row)):
            for j in range(len(row)):
                if i != j and row[i] % row[j] == 0:
                    checksum += row[i] / row[j]
                    break
    print(checksum)
",2.0
121,121,2017,3,1,wrong_output,"514
",438,,"
with open('input.txt', 'r') as f:
    input_data = f.read()

input_data = int(input_data)

# Find the side length of the square that contains the input data
side_length = 1
while side_length**2 < input_data:
    side_length += 2

# Find the coordinates of the input data
x = (side_length - 1) // 2
y = (side_length - 1) // 2
if input_data > side_length**2 // 2:
    x = side_length - 1 - x
    y = side_length - 1 - y

# Calculate the Manhattan distance from the input data to the center
manhattan_distance = abs(x) + abs(y)

print(manhattan_distance)
",2.0
