,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
78,78,2016,12,1,runtime_error,,318083,"  File ""/tmp/tmpxetarxh1/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    instructions = [line.strip().split() for line in f]

registers = {'a': 0, 'b': 0, 'c': 0, 'd': 0}

pc = 0
while pc < len(instructions):
    instruction = instructions[pc]
    opcode = instruction[0]
    if opcode == 'cpy':
        x, y = instruction[1:]
        if x.isdigit():
            registers[y] = int(x)
        else:
            registers[y] = registers[x]
    elif opcode == 'inc':
        x = instruction[1]
        registers[x] += 1
    elif opcode == 'dec':
        x = instruction[1]
        registers[x] -= 1
    elif opcode == 'jnz':
        x, y = instruction[1:]
        if x.isdigit():
            x = int(x)
        else:
            x = registers[x]
        if x != 0:
            pc += int(y)
            continue
    pc += ",2.0
79,79,2016,12,2,part1_failed,,9227737,,,
80,80,2016,13,1,runtime_error,,92,"  File ""/tmp/tmpnfkkx5of/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_open(x, y, fav_num):
    return bin(x*x + 3*x + 2*x*y + y + y*y + fav_num).count('1') % 2 == 0

def find_path(fav_num):
    queue = [(1, 1, 0)]
    visited = set()
    while queue:
        x, y, steps = queue.pop(0)
        if (x, y) == (31, 39):
            return steps
        if (x, y) not in visited and is_open(x, y, fav_num):
            visited.add((x, y))
            queue.append((x+1, y, steps+1))
            queue.append((x-1, y, steps+1))
            queue.append((x, y+1, steps+1))
            queue.append((x, y-1, steps+1))
    return -1

with open('input.txt') as f:
    fav_num = int(f.read())
    print(",2.0
81,81,2016,13,2,part1_failed,,124,,,
82,82,2016,14,1,timeout_error,,23890,TIMEOUT,"
import hashlib

def is_key(hash):
    for i in range(len(hash) - 2):
        if hash[i] == hash[i + 1] == hash[i + 2]:
            for j in range(i + 3, i + 1003):
                if hash[j] == hash[j + 1] == hash[j + 2] == hash[j + 3] == hash[j + 4]:
                    return True
    return False

def main():
    salt = input()
    hash = hashlib.md5(salt.encode()).hexdigest()
    for i in range(1, 2016):
        hash = hashlib.md5(hash.encode()).hexdigest()
    i = 0
    while True:
        if is_key(hash):
            print(i)
            break
        hash = hashlib.md5(hash.encode()).hexdigest()
        i += 1

if __name__ == ""__main__"":
    main()
",2.0
83,83,2016,14,2,part1_failed,,22696,,,
84,84,2016,15,1,runtime_error,,400589,"Traceback (most recent call last):
  File ""/tmp/tmp9tfsxqns/tmp.py"", line 11, in <module>
    discs = [tuple(map(int, line.split())) for line in f]
  File ""/tmp/tmp9tfsxqns/tmp.py"", line 11, in <listcomp>
    discs = [tuple(map(int, line.split())) for line in f]
ValueError: invalid literal for int() with base 10: 'Disc'
","
def gcd(a, b):
    while b:
        a, b = b, a % b
    return a

def lcm(a, b):
    return a * b // gcd(a, b)

with open('input.txt') as f:
    discs = [tuple(map(int, line.split())) for line in f]

t = 0
while True:
    if all((t + d[2]) % d[1] == 0 for d in discs):
        break
    t += lcm(*[d[1] for d in discs])

print(t)
",2.0
85,85,2016,15,2,part1_failed,,3045959,,,
86,86,2016,16,1,timeout_error,,10100011010101011,TIMEOUT,"
with open('input.txt', 'r') as f:
    s = f.read().strip()
    n = len(s)
    while n < 10**9:
        s += '0' + s[::-1].replace('0', '1').replace('1', '0')
        n = len(s)
    checksum = s
    while len(checksum) % 2 == 0:
        checksum = ''.join('1' if checksum[i] == checksum[i+1] else '0' for i in range(len(checksum)-1))
    print(checksum)
",2.0
87,87,2016,16,2,part1_failed,,01010001101011001,,,
88,88,2016,17,1,wrong_output,"None
",RDDRULDDRR,,"
from hashlib import md5

def is_open(passcode, path):
  hash = md5((passcode + path).encode()).hexdigest()
  return hash[0] in 'bcdef'

def find_shortest_path(passcode):
  queue = [(0, 0, '')]
  visited = set()
  while queue:
    x, y, path = queue.pop(0)
    if (x, y) == (3, 3):
      return path
    if (x, y) in visited:
      continue
    visited.add((x, y))
    for direction in 'UDLR':
      if is_open(passcode, path + direction):
        queue.append((x + (direction == 'R') - (direction == 'L'), y + (direction == 'D') - (direction == 'U'), path + direction))

with open('input.txt') as f:
  passcode = f.read().strip()

path = find_shortest_path(passcode)
print(path)
",2.0
89,89,2016,17,2,part1_failed,,766,,,
90,90,2016,18,1,runtime_error,,1913,"Traceback (most recent call last):
  File ""/tmp/tmpsv529l1q/tmp.py"", line 7, in <module>
    row = ''.join('^' if (row[i] == '^' and row[i+1] == '.') or (row[i] == '.' and row[i+1] == '^') or row[i] == '^' else '.' for i in range(len(row)))
  File ""/tmp/tmpsv529l1q/tmp.py"", line 7, in <genexpr>
    row = ''.join('^' if (row[i] == '^' and row[i+1] == '.') or (row[i] == '.' and row[i+1] == '^') or row[i] == '^' else '.' for i in range(len(row)))
IndexError: string index out of range
","
with open('input.txt') as f:
    row = f.readline().strip()
    safe = 0
    for i in range(40):
        safe += row.count('.')
        row = ''.join('^' if (row[i] == '^' and row[i+1] == '.') or (row[i] == '.' and row[i+1] == '^') or row[i] == '^' else '.' for i in range(len(row)))
    print(safe)
",2.0
91,91,2016,18,2,part1_failed,,19993564,,,
92,92,2016,19,1,timeout_error,,1808357,TIMEOUT,"
n = int(open('input.txt').read())
people = list(range(1, n + 1))
while len(people) > 1:
    for i in range(len(people)):
        if people[i] != 0:
            people[(i + 1) % len(people)] = 0
            break
    people = [p for p in people if p != 0]
print(people[0])
",2.0
93,93,2016,19,2,part1_failed,,1407007,,,
94,94,2016,20,1,no_error,"32259706
",32259706,,"
with open('input.txt') as f:
    ranges = [tuple(map(int, line.split('-'))) for line in f]

ranges.sort()

for i in range(4294967296):
    if all(not (i >= start and i <= end) for start, end in ranges):
        print(i)
        break
",0.0
95,95,2016,20,2,timeout_error,,113,TIMEOUT,"
with open('input.txt') as f:
    ranges = [tuple(map(int, line.split('-'))) for line in f]

ranges.sort()

count = 0
for i in range(4294967296):
    if all(not (i >= start and i <= end) for start, end in ranges):
        count += 1

print(count)
",2.0
96,96,2016,21,1,runtime_error,,gbhafcde,"  File ""/tmp/tmp7ekl8l4c/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def swap_position(password, x, y):
    password[x], password[y] = password[y], password[x]
    return password

def swap_letter(password, x, y):
    for i, letter in enumerate(password):
        if letter == x:
            password[i] = y
        elif letter == y:
            password[i] = x
    return password

def rotate_left(password, x):
    return password[x:] + password[:x]

def rotate_right(password, x):
    return password[-x:] + password[:-x]

def rotate_based_on_position(password, x):
    index = password.index(x)
    return rotate_right(password, index + 1)

def reverse_positions(password, x, y):
    return password[:x] + password[x:y+1][::-1] + password[y+1:]

def move_position(password, x, y):
    letter = password.pop(x)
    password.insert(y, letter)
    return password

def main():
    ",2.0
97,97,2016,21,2,part1_failed,,bcfaegdh,,,
98,98,2016,22,1,wrong_output,"0
",901,,"
import re

def get_grid(filename):
    with open(filename) as f:
        lines = f.readlines()

    grid = []
    for line in lines:
        match = re.match(r'.* (\d+)T (\d+)T (\d+)T', line)
        if match:
            grid.append((int(match.group(1)), int(match.group(2))))

    return grid


def count_viable_pairs(grid):
    count = 0
    for i in range(len(grid)):
        for j in range(i + 1, len(grid)):
            if grid[i][0] > grid[j][1]:
                count += 1

    return count


if __name__ == '__main__':
    grid = get_grid('input.txt')
    print(count_viable_pairs(grid))
",2.0
99,99,2016,22,2,part1_failed,,238,,,
100,100,2016,23,1,runtime_error,,12516,"  File ""/tmp/tmp5z2pj5u2/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    with open('input.txt', 'r') as f:
        instructions = [line.strip() for line in f.readlines()]

    registers = {'a': 0, 'b': 0, 'c': 0, 'd': 0}
    ip = 0

    while ip < len(instructions):
        instruction = instructions[ip].split()
        opcode = instruction[0]
        if opcode == 'cpy':
            if instruction[1] in registers:
                registers[instruction[2]] = registers[instruction[1]]
            ip += 1
        elif opcode == 'inc':
            registers[instruction[1]] += 1
            ip += 1
        elif opcode == 'dec':
            registers[instruction[1]] -= 1
            ip += 1
        elif opcode == 'jnz':
            if registers[instruction[1]] != 0:
                ip += int(instruction[2])
            else:
                ip += 1
        elif opcode == 'tgl':
            if 0 <= ip + int(instruction[1]) < len",2.0
101,101,2016,23,2,part1_failed,,479009076,,,
102,102,2016,24,1,runtime_error,,498,"  File ""/tmp/tmpugczj_kq/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import deque

def find_shortest_path(map_string):
    # Parse the map string into a 2D grid.
    grid = [list(row) for row in map_string.splitlines()]

    # Find the starting location.
    start_x, start_y = None, None
    for i in range(len(grid)):
        for j in range(len(grid[i])):
            if grid[i][j] == '0':
                start_x, start_y = i, j
                break

    # Create a queue to store the cells to be visited.
    queue = deque([(start_x, start_y, 0)])

    # Create a set to store the cells that have been visited.
    visited = set()

    # Create a dictionary to store the distances to each cell.
    distances = {}

    # While there are cells to be visited...
    while queue:
        # Get the next cell to be visited.
        x, y, distance = queue.popleft()

        # If the cell has already been visited, skip it.
        if (x,",2.0
103,103,2016,24,2,part1_failed,,804,,,
104,104,2016,25,1,runtime_error,,196,"  File ""/tmp/tmpszx4ss2h/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    with open('input.txt', 'r') as f:
        instructions = f.readlines()

    # Find the lowest positive integer that can be used to initialize register `a` in order to produce a clock signal of `0`, `1`, `0`, `1`, ... repeating forever.
    for i in range(1, sys.maxsize):
        # Initialize register `a` with the current value.
        a = i

        # Execute the instructions.
        for instruction in instructions:
            # Parse the instruction.
            opcode, operand = instruction.split()

            # Execute the instruction.
            if opcode == 'ADD':
                a += int(operand)
            elif opcode == 'SUB':
                a -= int(operand)
            elif opcode == 'AND':
                a &= int(operand)
            elif opcode == 'OR':
                a |= int(operand)
            elif opcode == 'XOR':
                a ^= int(operand)
            elif opcode == 'NOT':
                a = ~a
            elif opcode == 'SHL':
                a <<= int(operand)
            ",2.0
105,105,2016,25,2,part1_failed,,,,,
106,106,2017,1,1,no_error,"1177
",1177,,"
with open('input.txt', 'r') as f:
    digits = f.read().strip()

sum = 0
for i in range(len(digits)):
    if digits[i] == digits[(i + 1) % len(digits)]:
        sum += int(digits[i])

print(sum)
",0.0
107,107,2017,1,2,no_error,"1060
",1060,,"
with open('input.txt', 'r') as f:
    digits = f.read().strip()

n = len(digits)
sum = 0
for i in range(n):
    if digits[i] == digits[(i + n // 2) % n]:
        sum += int(digits[i])

print(sum)
",0.0
110,110,2017,2,1,no_error,"45158
",45158,,"
with open('input.txt') as f:
    spreadsheet = [list(map(int, line.split())) for line in f]

checksum = 0
for row in spreadsheet:
    checksum += max(row) - min(row)

print(checksum)
",0.0
111,111,2017,2,2,no_error,"294
",294,,"
with open('input.txt') as f:
    spreadsheet = [list(map(int, line.split())) for line in f]

checksum = 0
for row in spreadsheet:
    for i in range(len(row)):
        for j in range(len(row)):
            if i != j and row[i] % row[j] == 0:
                checksum += row[i] // row[j]

print(checksum)
",0.0
114,114,2017,3,1,runtime_error,,438,"  File ""/tmp/tmpf15mpopp/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def spiral_path_length(n):
    """"""
    Finds the shortest path (in terms of Manhattan distance) from the given square to the access port located at square 1.
    The Manhattan distance is calculated as the sum of the absolute differences of the coordinates.
    """"""
    # Initialize the grid with the spiral pattern.
    grid = [[0 for _ in range(n)] for _ in range(n)]
    x, y = 0, 0
    direction = 0  # 0: right, 1: up, 2: left, 3: down
    for i in range(1, n * n + 1):
        grid[x][y] = i
        if direction == 0:
            if y == n - 1 or grid[x][y + 1] != 0:
                direction = 1
        elif direction == 1:
            if x == 0 or grid[x - 1][y] != 0:
                direction = 2
        elif direction == 2:
            if y == 0 or grid[x][y - 1]",2.0
